Epoch	Learning Rate	Train Loss	Train Acc.	Val Loss	Val seq Acc Top1-5/F1.	Val Batch Acc	
42.000000	0.000500	0.001886	1.000000	0.000000	0.000000	0.000000	
43.000000	0.000500	0.001876	1.000000	0.000000	0.000000	0.000000	
44.000000	0.000500	0.001823	1.000000	0.000000	0.000000	0.000000	
45.000000	0.000500	0.001745	1.000000	0.667711	(0.8135593220338984, 0.9075500770416025, 0.9637904468412943, 0.737146406052495, 0.9937908491432736)	(0.8032786885245902, 0.9180327868852459, 1.0, 0.7344246031746031, 0.9973693502824859)	
46.000000	0.000500	0.001705	1.000000	0.000000	0.000000	0.000000	
47.000000	0.000500	0.001698	1.000000	0.000000	0.000000	0.000000	
48.000000	0.000500	0.001715	1.000000	0.000000	0.000000	0.000000	
49.000000	0.000500	0.001630	1.000000	0.000000	0.000000	0.000000	
50.000000	0.000500	0.001599	1.000000	0.661867	(0.8135593220338984, 0.9090909090909091, 0.9645608628659477, 0.736388656231588, 0.9938246738213421)	(0.8032786885245902, 0.9180327868852459, 1.0, 0.7344246031746031, 0.9973693502824859)	
51.000000	0.000500	0.001589	1.000000	0.000000	0.000000	0.000000	
52.000000	0.000500	0.001577	1.000000	0.000000	0.000000	0.000000	
53.000000	0.000500	0.001503	1.000000	0.000000	0.000000	0.000000	
54.000000	0.000500	0.001522	1.000000	0.000000	0.000000	0.000000	
55.000000	0.000500	0.001472	1.000000	0.658201	(0.8174114021571649, 0.9090909090909091, 0.9645608628659477, 0.7418414979722439, 0.993851645358558)	(0.819672131147541, 0.9180327868852459, 1.0, 0.7597222222222222, 0.9973693502824859)	
56.000000	0.000500	0.001438	1.000000	0.000000	0.000000	0.000000	
57.000000	0.000500	0.001453	1.000000	0.000000	0.000000	0.000000	
58.000000	0.000500	0.001384	1.000000	0.000000	0.000000	0.000000	
59.000000	0.000500	0.001373	1.000000	0.000000	0.000000	0.000000	
60.000000	0.000500	0.001330	1.000000	0.654243	(0.8181818181818182, 0.9090909090909091, 0.9661016949152542, 0.74078614794728, 0.9938534172153388)	(0.819672131147541, 0.9180327868852459, 1.0, 0.7597222222222222, 0.9973693502824859)	
61.000000	0.000500	0.001348	1.000000	0.000000	0.000000	0.000000	
62.000000	0.000500	0.001376	1.000000	0.000000	0.000000	0.000000	
63.000000	0.000500	0.001308	1.000000	0.000000	0.000000	0.000000	
64.000000	0.000500	0.001291	1.000000	0.000000	0.000000	0.000000	
65.000000	0.000500	0.001283	1.000000	0.648728	(0.8228043143297381, 0.9106317411402157, 0.9661016949152542, 0.748939315503625, 0.9938960306696223)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9973693502824859)	
66.000000	0.000500	0.001263	1.000000	0.000000	0.000000	0.000000	
67.000000	0.000500	0.001236	1.000000	0.000000	0.000000	0.000000	
68.000000	0.000500	0.001214	1.000000	0.000000	0.000000	0.000000	
69.000000	0.000500	0.001209	1.000000	0.000000	0.000000	0.000000	
70.000000	0.000500	0.001199	1.000000	0.645195	(0.8212634822804314, 0.9106317411402157, 0.9676425269645609, 0.7459193042636604, 0.9939173422458183)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9973693502824859)	
71.000000	0.000500	0.001174	1.000000	0.000000	0.000000	0.000000	
72.000000	0.000500	0.001152	1.000000	0.000000	0.000000	0.000000	
73.000000	0.000500	0.001152	1.000000	0.000000	0.000000	0.000000	
74.000000	0.000500	0.001161	1.000000	0.000000	0.000000	0.000000	
75.000000	0.000500	0.001145	1.000000	0.642833	(0.8235747303543913, 0.9106317411402157, 0.9676425269645609, 0.7492345454677936, 0.9939223214064974)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9973693502824859)	
76.000000	0.000500	0.001122	1.000000	0.000000	0.000000	0.000000	
77.000000	0.000500	0.001074	1.000000	0.000000	0.000000	0.000000	
78.000000	0.000500	0.001073	1.000000	0.000000	0.000000	0.000000	
79.000000	0.000500	0.001077	1.000000	0.000000	0.000000	0.000000	
80.000000	0.000500	0.001046	1.000000	0.639666	(0.8228043143297381, 0.911402157164869, 0.9676425269645609, 0.746875096772971, 0.9939522043063547)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9968396892655367)	
81.000000	0.000500	0.001073	1.000000	0.000000	0.000000	0.000000	
82.000000	0.000500	0.001055	1.000000	0.000000	0.000000	0.000000	
83.000000	0.000500	0.001019	1.000000	0.000000	0.000000	0.000000	
84.000000	0.000500	0.001017	1.000000	0.000000	0.000000	0.000000	
85.000000	0.000500	0.001007	1.000000	0.635557	(0.8228043143297381, 0.9121725731895224, 0.9676425269645609, 0.7462871915810718, 0.9939864502077431)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9968396892655367)	
86.000000	0.000500	0.000974	1.000000	0.000000	0.000000	0.000000	
87.000000	0.000500	0.000980	1.000000	0.000000	0.000000	0.000000	
88.000000	0.000500	0.000958	1.000000	0.000000	0.000000	0.000000	
89.000000	0.000500	0.001005	1.000000	0.000000	0.000000	0.000000	
90.000000	0.000500	0.000944	1.000000	0.633543	(0.8235747303543913, 0.9121725731895224, 0.9676425269645609, 0.7453117049276088, 0.9940156835220328)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7490079365079365, 0.9968396892655367)	
91.000000	0.000500	0.000935	1.000000	0.000000	0.000000	0.000000	
92.000000	0.000500	0.000943	1.000000	0.000000	0.000000	0.000000	
93.000000	0.000500	0.000928	1.000000	0.000000	0.000000	0.000000	
94.000000	0.000500	0.000916	1.000000	0.000000	0.000000	0.000000	
95.000000	0.000500	0.000890	1.000000	0.631337	(0.8235747303543913, 0.9121725731895224, 0.9676425269645609, 0.746629692292662, 0.9940312482783887)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7490079365079365, 0.9968396892655367)	
96.000000	0.000500	0.000875	1.000000	0.000000	0.000000	0.000000	
97.000000	0.000500	0.000902	1.000000	0.000000	0.000000	0.000000	
98.000000	0.000500	0.000880	1.000000	0.000000	0.000000	0.000000	
99.000000	0.000500	0.000859	1.000000	0.000000	0.000000	0.000000	
100.000000	0.000500	0.000872	1.000000	0.630300	(0.8243451463790447, 0.9129429892141756, 0.9676425269645609, 0.7484745292043138, 0.9940168128745162)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9968396892655367)	
101.000000	0.000500	0.000866	1.000000	0.000000	0.000000	0.000000	
102.000000	0.000500	0.000840	1.000000	0.000000	0.000000	0.000000	
103.000000	0.000500	0.000896	1.000000	0.000000	0.000000	0.000000	
104.000000	0.000500	0.000871	1.000000	0.000000	0.000000	0.000000	
105.000000	0.000500	0.000831	1.000000	0.628036	(0.8235747303543913, 0.9137134052388289, 0.9676425269645609, 0.7469047477370794, 0.9940130180961223)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7743055555555556, 0.9968396892655367)	
106.000000	0.000500	0.000825	1.000000	0.000000	0.000000	0.000000	
107.000000	0.000500	0.000826	1.000000	0.000000	0.000000	0.000000	
108.000000	0.000500	0.000819	1.000000	0.000000	0.000000	0.000000	
109.000000	0.000500	0.000823	1.000000	0.000000	0.000000	0.000000	
110.000000	0.000500	0.000802	1.000000	0.625481	(0.825115562403698, 0.9137134052388289, 0.9676425269645609, 0.7502358406809128, 0.9940357434399927)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
111.000000	0.000500	0.000783	1.000000	0.000000	0.000000	0.000000	
112.000000	0.000500	0.000790	1.000000	0.000000	0.000000	0.000000	
113.000000	0.000500	0.000770	1.000000	0.000000	0.000000	0.000000	
114.000000	0.000500	0.000822	1.000000	0.000000	0.000000	0.000000	
115.000000	0.000500	0.000806	1.000000	0.622925	(0.8266563944530047, 0.9144838212634823, 0.9676425269645609, 0.7538276434634318, 0.9940513678377079)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7594246031746033, 0.9968396892655367)	
116.000000	0.000500	0.000766	1.000000	0.000000	0.000000	0.000000	
117.000000	0.000500	0.000754	1.000000	0.000000	0.000000	0.000000	
118.000000	0.000500	0.000743	1.000000	0.000000	0.000000	0.000000	
119.000000	0.000500	0.000728	1.000000	0.000000	0.000000	0.000000	
120.000000	0.000500	0.000782	1.000000	0.621586	(0.8266563944530047, 0.9144838212634823, 0.9676425269645609, 0.7538276434634318, 0.9940447375161839)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7594246031746033, 0.9968396892655367)	
121.000000	0.000500	0.000727	1.000000	0.000000	0.000000	0.000000	
122.000000	0.000500	0.000736	1.000000	0.000000	0.000000	0.000000	
123.000000	0.000500	0.000716	1.000000	0.000000	0.000000	0.000000	
124.000000	0.000500	0.000734	1.000000	0.000000	0.000000	0.000000	
125.000000	0.000500	0.000692	1.000000	0.619438	(0.8258859784283513, 0.9144838212634823, 0.9684129429892142, 0.7493635383388906, 0.9940692789872388)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7594246031746033, 0.9968396892655367)	
126.000000	0.000500	0.000708	1.000000	0.000000	0.000000	0.000000	
127.000000	0.000500	0.000714	1.000000	0.000000	0.000000	0.000000	
128.000000	0.000500	0.000690	1.000000	0.000000	0.000000	0.000000	
129.000000	0.000500	0.000687	1.000000	0.000000	0.000000	0.000000	
130.000000	0.000500	0.000682	1.000000	0.618091	(0.8266563944530047, 0.9144838212634823, 0.9691833590138675, 0.7508486347711705, 0.9940526386015844)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7594246031746033, 0.9968396892655367)	
131.000000	0.000500	0.000687	1.000000	0.000000	0.000000	0.000000	
132.000000	0.000500	0.000656	1.000000	0.000000	0.000000	0.000000	
133.000000	0.000500	0.000663	1.000000	0.000000	0.000000	0.000000	
134.000000	0.000500	0.000662	1.000000	0.000000	0.000000	0.000000	
135.000000	0.000500	0.000661	1.000000	0.617032	(0.827426810477658, 0.9152542372881356, 0.9684129429892142, 0.7515756654625521, 0.9940445500842549)	(0.819672131147541, 0.9344262295081968, 1.0, 0.7594246031746033, 0.9968396892655367)	
136.000000	0.000500	0.000645	1.000000	0.000000	0.000000	0.000000	
137.000000	0.000500	0.000644	1.000000	0.000000	0.000000	0.000000	
138.000000	0.000500	0.000651	1.000000	0.000000	0.000000	0.000000	
139.000000	0.000500	0.000634	1.000000	0.000000	0.000000	0.000000	
140.000000	0.000500	0.000632	1.000000	0.616022	(0.8289676425269645, 0.9160246533127889, 0.9691833590138675, 0.7570996521356836, 0.9940487184032932)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
141.000000	0.000500	0.000629	1.000000	0.000000	0.000000	0.000000	
142.000000	0.000500	0.000632	1.000000	0.000000	0.000000	0.000000	
143.000000	0.000500	0.000614	1.000000	0.000000	0.000000	0.000000	
144.000000	0.000500	0.000624	1.000000	0.000000	0.000000	0.000000	
145.000000	0.000500	0.000623	1.000000	0.614599	(0.8289676425269645, 0.9160246533127889, 0.9691833590138675, 0.7570691309762612, 0.9940550006216942)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
146.000000	0.000500	0.000620	1.000000	0.000000	0.000000	0.000000	
147.000000	0.000500	0.000626	1.000000	0.000000	0.000000	0.000000	
148.000000	0.000500	0.000603	1.000000	0.000000	0.000000	0.000000	
149.000000	0.000500	0.000608	1.000000	0.000000	0.000000	0.000000	
150.000000	0.000500	0.000602	1.000000	0.614785	(0.8297380585516179, 0.9167950693374423, 0.9691833590138675, 0.7576344309533911, 0.9940308787908569)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
151.000000	0.000500	0.000588	1.000000	0.000000	0.000000	0.000000	
152.000000	0.000500	0.000593	1.000000	0.000000	0.000000	0.000000	
153.000000	0.000500	0.000573	1.000000	0.000000	0.000000	0.000000	
154.000000	0.000500	0.000592	1.000000	0.000000	0.000000	0.000000	
155.000000	0.000500	0.000585	1.000000	0.613888	(0.8312788906009245, 0.9167950693374423, 0.9691833590138675, 0.7583236017168397, 0.9940238282241891)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
156.000000	0.000500	0.000587	1.000000	0.000000	0.000000	0.000000	
157.000000	0.000500	0.000570	1.000000	0.000000	0.000000	0.000000	
158.000000	0.000500	0.000557	1.000000	0.000000	0.000000	0.000000	
159.000000	0.000500	0.000581	1.000000	0.000000	0.000000	0.000000	
160.000000	0.000500	0.000561	1.000000	0.612874	(0.8297380585516179, 0.9167950693374423, 0.9691833590138675, 0.7561659173748787, 0.9940240893635738)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
161.000000	0.000500	0.000560	1.000000	0.000000	0.000000	0.000000	
162.000000	0.000500	0.000559	1.000000	0.000000	0.000000	0.000000	
163.000000	0.000500	0.000561	1.000000	0.000000	0.000000	0.000000	
164.000000	0.000500	0.000550	1.000000	0.000000	0.000000	0.000000	
165.000000	0.000500	0.000541	1.000000	0.611328	(0.8305084745762712, 0.9167950693374423, 0.9691833590138675, 0.7566290746865694, 0.9940389323644601)	(0.8360655737704918, 0.9344262295081968, 1.0, 0.7847222222222222, 0.9968396892655367)	
166.000000	0.000500	0.000549	1.000000	0.000000	0.000000	0.000000	
167.000000	0.000500	0.000540	1.000000	0.000000	0.000000	0.000000	
168.000000	0.000500	0.000540	1.000000	0.000000	0.000000	0.000000	
169.000000	0.000500	0.000537	1.000000	0.000000	0.000000	0.000000	
170.000000	0.000500	0.000530	1.000000	0.610416	(0.8320493066255779, 0.9167950693374423, 0.9691833590138675, 0.7594907951388035, 0.9940393028544486)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
171.000000	0.000500	0.000523	1.000000	0.000000	0.000000	0.000000	
172.000000	0.000500	0.000524	1.000000	0.000000	0.000000	0.000000	
173.000000	0.000500	0.000515	1.000000	0.000000	0.000000	0.000000	
174.000000	0.000500	0.000521	1.000000	0.000000	0.000000	0.000000	
175.000000	0.000500	0.000515	1.000000	0.609765	(0.8312788906009245, 0.9175654853620955, 0.9691833590138675, 0.7581182720280792, 0.9940380519052681)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
176.000000	0.000500	0.000513	1.000000	0.000000	0.000000	0.000000	
177.000000	0.000500	0.000518	1.000000	0.000000	0.000000	0.000000	
178.000000	0.000500	0.000497	1.000000	0.000000	0.000000	0.000000	
179.000000	0.000500	0.000503	1.000000	0.000000	0.000000	0.000000	
180.000000	0.000500	0.000508	1.000000	0.609257	(0.8312788906009245, 0.9175654853620955, 0.9691833590138675, 0.7581182720280792, 0.994033245957027)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
181.000000	0.000500	0.000504	1.000000	0.000000	0.000000	0.000000	
182.000000	0.000500	0.000504	1.000000	0.000000	0.000000	0.000000	
183.000000	0.000500	0.000496	1.000000	0.000000	0.000000	0.000000	
184.000000	0.000500	0.000490	1.000000	0.000000	0.000000	0.000000	
185.000000	0.000500	0.000495	1.000000	0.606856	(0.8312788906009245, 0.9183359013867488, 0.9691833590138675, 0.7581182720280792, 0.9940620286719071)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
186.000000	0.000500	0.000490	1.000000	0.000000	0.000000	0.000000	
187.000000	0.000500	0.000489	1.000000	0.000000	0.000000	0.000000	
188.000000	0.000500	0.000488	1.000000	0.000000	0.000000	0.000000	
189.000000	0.000500	0.000483	1.000000	0.000000	0.000000	0.000000	
190.000000	0.000500	0.000477	1.000000	0.606178	(0.8312788906009245, 0.9183359013867488, 0.9691833590138675, 0.7581182720280792, 0.9940647789990005)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
191.000000	0.000500	0.000475	1.000000	0.000000	0.000000	0.000000	
192.000000	0.000500	0.000470	1.000000	0.000000	0.000000	0.000000	
193.000000	0.000500	0.000462	1.000000	0.000000	0.000000	0.000000	
194.000000	0.000500	0.000479	1.000000	0.000000	0.000000	0.000000	
195.000000	0.000500	0.000482	1.000000	0.605436	(0.8312788906009245, 0.9191063174114021, 0.9691833590138675, 0.7581182720280792, 0.9940593296957337)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
196.000000	0.000500	0.000474	1.000000	0.000000	0.000000	0.000000	
197.000000	0.000500	0.000464	1.000000	0.000000	0.000000	0.000000	
198.000000	0.000500	0.000495	1.000000	0.000000	0.000000	0.000000	
199.000000	0.000500	0.000465	1.000000	0.000000	0.000000	0.000000	
200.000000	0.000500	0.000459	1.000000	0.604921	(0.8320493066255779, 0.9198767334360555, 0.9699537750385208, 0.7598795869376369, 0.9940546682476249)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
201.000000	0.000500	0.000459	1.000000	0.000000	0.000000	0.000000	
202.000000	0.000500	0.000450	1.000000	0.000000	0.000000	0.000000	
203.000000	0.000500	0.000453	1.000000	0.000000	0.000000	0.000000	
204.000000	0.000500	0.000450	1.000000	0.000000	0.000000	0.000000	
205.000000	0.000500	0.000454	1.000000	0.603677	(0.8320493066255779, 0.9198767334360555, 0.9699537750385208, 0.7599555282184045, 0.9940673310812433)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
206.000000	0.000500	0.000431	1.000000	0.000000	0.000000	0.000000	
207.000000	0.000500	0.000443	1.000000	0.000000	0.000000	0.000000	
208.000000	0.000500	0.000463	1.000000	0.000000	0.000000	0.000000	
209.000000	0.000500	0.000445	1.000000	0.000000	0.000000	0.000000	
210.000000	0.000500	0.000433	1.000000	0.604086	(0.8320493066255779, 0.9191063174114021, 0.9707241910631741, 0.7599555282184045, 0.9940315803398333)	(0.8524590163934426, 0.9344262295081968, 1.0, 0.7943813131313131, 0.9968396892655367)	
211.000000	0.000500	0.000439	1.000000	0.000000	0.000000	0.000000	
212.000000	0.000500	0.000438	1.000000	0.000000	0.000000	0.000000	
213.000000	0.000500	0.000429	1.000000	0.000000	0.000000	0.000000	
214.000000	0.000500	0.000435	1.000000	0.000000	0.000000	0.000000	
215.000000	0.000500	0.000426	1.000000	0.602084	(0.8343605546995377, 0.9198767334360555, 0.9707241910631741, 0.7628419021139551, 0.9940537529949431)	(0.8688524590163934, 0.9344262295081968, 1.0, 0.8152146464646464, 0.9968396892655367)	
216.000000	0.000500	0.000425	1.000000	0.000000	0.000000	0.000000	
217.000000	0.000500	0.000438	1.000000	0.000000	0.000000	0.000000	
218.000000	0.000500	0.000430	1.000000	0.000000	0.000000	0.000000	
219.000000	0.000500	0.000425	1.000000	0.000000	0.000000	0.000000	
220.000000	0.000500	0.000426	1.000000	0.601347	(0.8343605546995377, 0.9191063174114021, 0.9707241910631741, 0.7628419021139551, 0.9940618553563223)	(0.8688524590163934, 0.9344262295081968, 1.0, 0.8152146464646464, 0.9968396892655367)	
221.000000	0.000500	0.000430	1.000000	0.000000	0.000000	0.000000	
222.000000	0.000500	0.000425	1.000000	0.000000	0.000000	0.000000	
223.000000	0.000500	0.000415	1.000000	0.000000	0.000000	0.000000	
224.000000	0.000500	0.000431	1.000000	0.000000	0.000000	0.000000	
225.000000	0.000500	0.000421	1.000000	0.601011	(0.8343605546995377, 0.9191063174114021, 0.9699537750385208, 0.7629210443019513, 0.9940596265468076)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
226.000000	0.000500	0.000399	1.000000	0.000000	0.000000	0.000000	
227.000000	0.000500	0.000431	1.000000	0.000000	0.000000	0.000000	
228.000000	0.000500	0.000415	1.000000	0.000000	0.000000	0.000000	
229.000000	0.000500	0.000401	1.000000	0.000000	0.000000	0.000000	
230.000000	0.000500	0.000405	1.000000	0.600729	(0.8343605546995377, 0.9191063174114021, 0.9699537750385208, 0.7628419021139551, 0.9940442598673548)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
231.000000	0.000500	0.000401	1.000000	0.000000	0.000000	0.000000	
232.000000	0.000500	0.000399	1.000000	0.000000	0.000000	0.000000	
233.000000	0.000500	0.000402	1.000000	0.000000	0.000000	0.000000	
234.000000	0.000500	0.000398	1.000000	0.000000	0.000000	0.000000	
235.000000	0.000500	0.000396	1.000000	0.599809	(0.8343605546995377, 0.9198767334360555, 0.9707241910631741, 0.7629210443019513, 0.9940539816022355)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
236.000000	0.000500	0.000423	1.000000	0.000000	0.000000	0.000000	
237.000000	0.000500	0.000393	1.000000	0.000000	0.000000	0.000000	
238.000000	0.000500	0.000401	1.000000	0.000000	0.000000	0.000000	
239.000000	0.000500	0.000384	1.000000	0.000000	0.000000	0.000000	
240.000000	0.000500	0.000388	1.000000	0.598285	(0.8359013867488444, 0.9198767334360555, 0.9707241910631741, 0.7643048025148561, 0.9940801235840415)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
241.000000	0.000500	0.000393	1.000000	0.000000	0.000000	0.000000	
242.000000	0.000500	0.000388	1.000000	0.000000	0.000000	0.000000	
243.000000	0.000500	0.000374	1.000000	0.000000	0.000000	0.000000	
244.000000	0.000500	0.000375	1.000000	0.000000	0.000000	0.000000	
245.000000	0.000500	0.000380	1.000000	0.597596	(0.8366718027734977, 0.9198767334360555, 0.9707241910631741, 0.7646888051291643, 0.9940833241769331)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
246.000000	0.000500	0.000391	1.000000	0.000000	0.000000	0.000000	
247.000000	0.000500	0.000385	1.000000	0.000000	0.000000	0.000000	
248.000000	0.000500	0.000380	1.000000	0.000000	0.000000	0.000000	
249.000000	0.000500	0.000377	1.000000	0.000000	0.000000	0.000000	
250.000000	0.000500	0.000375	1.000000	0.597075	(0.8366718027734977, 0.9198767334360555, 0.9707241910631741, 0.7649007488975554, 0.9940781213538117)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
251.000000	0.000500	0.000376	1.000000	0.000000	0.000000	0.000000	
252.000000	0.000500	0.000376	1.000000	0.000000	0.000000	0.000000	
253.000000	0.000500	0.000370	1.000000	0.000000	0.000000	0.000000	
254.000000	0.000500	0.000369	1.000000	0.000000	0.000000	0.000000	
255.000000	0.000500	0.000370	1.000000	0.596097	(0.837442218798151, 0.9198767334360555, 0.9714946070878274, 0.7652907740989743, 0.9940907008444285)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
256.000000	0.000500	0.000363	1.000000	0.000000	0.000000	0.000000	
257.000000	0.000500	0.000379	1.000000	0.000000	0.000000	0.000000	
258.000000	0.000500	0.000367	1.000000	0.000000	0.000000	0.000000	
259.000000	0.000500	0.000371	1.000000	0.000000	0.000000	0.000000	
260.000000	0.000500	0.000365	1.000000	0.594784	(0.8366718027734977, 0.9198767334360555, 0.9714946070878274, 0.7646386401765601, 0.9941031086816599)	(0.8688524590163934, 0.9508196721311475, 1.0, 0.8152146464646464, 0.9968396892655367)	
