Epoch	Learning Rate	Train Loss	Train Acc.	Val Loss	Val seq Acc Top1-5/F1.	Val Batch Acc	
45.000000	0.000500	0.001828	1.000000	0.509139	(0.8600451467268623, 0.9601203912716328, 0.9804364183596689, 0.8243398165794121, 0.9974551136630312)	(0.9016393442622951, 0.9836065573770492, 0.9836065573770492, 0.8899666305916306, 0.9986565870570108)	
46.000000	0.000500	0.001812	1.000000	0.000000	0.000000	0.000000	
47.000000	0.000500	0.001754	1.000000	0.000000	0.000000	0.000000	
48.000000	0.000500	0.001692	1.000000	0.000000	0.000000	0.000000	
49.000000	0.000500	0.001648	1.000000	0.000000	0.000000	0.000000	
50.000000	0.000500	0.001580	1.000000	0.498892	(0.8653122648607976, 0.9623777276147479, 0.9826937547027841, 0.8291037539005441, 0.9975005938119865)	(0.9180327868852459, 0.9836065573770492, 0.9836065573770492, 0.9006809163059163, 0.9986565870570108)	
51.000000	0.000500	0.001665	1.000000	0.000000	0.000000	0.000000	
52.000000	0.000500	0.001631	1.000000	0.000000	0.000000	0.000000	
53.000000	0.000500	0.001569	1.000000	0.000000	0.000000	0.000000	
54.000000	0.000500	0.001589	1.000000	0.000000	0.000000	0.000000	
55.000000	0.000500	0.001822	1.000000	0.492560	(0.8675696012039127, 0.963882618510158, 0.9826937547027841, 0.832635003785237, 0.9975532285080824)	(0.9180327868852459, 0.9836065573770492, 0.9836065573770492, 0.9006809163059163, 0.9986565870570108)	
56.000000	0.000500	0.001539	1.000000	0.000000	0.000000	0.000000	
57.000000	0.000500	0.001494	1.000000	0.000000	0.000000	0.000000	
58.000000	0.000500	0.001560	1.000000	0.000000	0.000000	0.000000	
59.000000	0.000500	0.001409	1.000000	0.000000	0.000000	0.000000	
60.000000	0.000500	0.001438	1.000000	0.492317	(0.8675696012039127, 0.9623777276147479, 0.9834462001504891, 0.8344790198037102, 0.9976235109408499)	(0.9180327868852459, 0.9836065573770492, 0.9836065573770492, 0.8944805194805194, 0.9986565870570108)	
61.000000	0.000500	0.001463	1.000000	0.000000	0.000000	0.000000	
62.000000	0.000500	0.001348	1.000000	0.000000	0.000000	0.000000	
63.000000	0.000500	0.001355	1.000000	0.000000	0.000000	0.000000	
64.000000	0.000500	0.001286	1.000000	0.000000	0.000000	0.000000	
65.000000	0.000500	0.001293	1.000000	0.481713	(0.871331828442438, 0.963882618510158, 0.9841986455981941, 0.8365535580088251, 0.9976609808633325)	(0.9016393442622951, 0.9836065573770492, 0.9836065573770492, 0.8857999639249639, 0.9986565870570108)	
66.000000	0.000500	0.001307	1.000000	0.000000	0.000000	0.000000	
67.000000	0.000500	0.001244	1.000000	0.000000	0.000000	0.000000	
68.000000	0.000500	0.001245	1.000000	0.000000	0.000000	0.000000	
69.000000	0.000500	0.001217	1.000000	0.000000	0.000000	0.000000	
70.000000	0.000500	0.001252	1.000000	0.473663	(0.872836719337848, 0.9653875094055681, 0.9849510910458992, 0.8380582215911481, 0.9976961336035106)	(0.9180327868852459, 0.9836065573770492, 0.9836065573770492, 0.9006809163059163, 0.9986565870570108)	
71.000000	0.000500	0.001239	1.000000	0.000000	0.000000	0.000000	
72.000000	0.000500	0.001209	1.000000	0.000000	0.000000	0.000000	
73.000000	0.000500	0.001149	1.000000	0.000000	0.000000	0.000000	
74.000000	0.000500	0.001191	1.000000	0.000000	0.000000	0.000000	
75.000000	0.000500	0.001143	1.000000	0.468236	(0.8743416102332581, 0.9653875094055681, 0.9834462001504891, 0.8393857186159794, 0.997733149945256)	(0.9344262295081968, 0.9836065573770492, 0.9836065573770492, 0.9093614718614718, 0.9986565870570108)	
76.000000	0.000500	0.001112	1.000000	0.000000	0.000000	0.000000	
77.000000	0.000500	0.001098	1.000000	0.000000	0.000000	0.000000	
78.000000	0.000500	0.001073	1.000000	0.000000	0.000000	0.000000	
79.000000	0.000500	0.001066	1.000000	0.000000	0.000000	0.000000	
80.000000	0.000500	0.001072	1.000000	0.461735	(0.8788562829194884, 0.9661399548532731, 0.9841986455981941, 0.8457278431472763, 0.9977697337155027)	(0.9344262295081968, 0.9836065573770492, 0.9836065573770492, 0.9093614718614718, 0.9986565870570108)	
81.000000	0.000500	0.001057	1.000000	0.000000	0.000000	0.000000	
82.000000	0.000500	0.001047	1.000000	0.000000	0.000000	0.000000	
83.000000	0.000500	0.001071	1.000000	0.000000	0.000000	0.000000	
84.000000	0.000500	0.000970	1.000000	0.000000	0.000000	0.000000	
85.000000	0.000500	0.001010	1.000000	0.456765	(0.8818660647103085, 0.9661399548532731, 0.9849510910458992, 0.8497560460149307, 0.9977902906392531)	(0.9344262295081968, 0.9836065573770492, 1.0, 0.9093614718614718, 0.9986565870570108)	
86.000000	0.000500	0.000999	1.000000	0.000000	0.000000	0.000000	
87.000000	0.000500	0.000988	1.000000	0.000000	0.000000	0.000000	
88.000000	0.000500	0.000999	1.000000	0.000000	0.000000	0.000000	
89.000000	0.000500	0.000997	1.000000	0.000000	0.000000	0.000000	
90.000000	0.000500	0.000963	1.000000	0.455911	(0.8811136192626035, 0.9661399548532731, 0.9849510910458992, 0.848820375477867, 0.9978247532396913)	(0.9344262295081968, 0.9836065573770492, 0.9836065573770492, 0.9093614718614718, 0.9986565870570108)	
91.000000	0.000500	0.000976	1.000000	0.000000	0.000000	0.000000	
92.000000	0.000500	0.000922	1.000000	0.000000	0.000000	0.000000	
93.000000	0.000500	0.000881	1.000000	0.000000	0.000000	0.000000	
94.000000	0.000500	0.000951	1.000000	0.000000	0.000000	0.000000	
95.000000	0.000500	0.000938	1.000000	0.450707	(0.8818660647103085, 0.9661399548532731, 0.9864559819413092, 0.8494768146201817, 0.997850223423517)	(0.9344262295081968, 0.9836065573770492, 0.9836065573770492, 0.9093614718614718, 0.9986565870570108)	
96.000000	0.000500	0.000898	1.000000	0.000000	0.000000	0.000000	
97.000000	0.000500	0.000888	1.000000	0.000000	0.000000	0.000000	
98.000000	0.000500	0.000893	1.000000	0.000000	0.000000	0.000000	
99.000000	0.000500	0.000905	1.000000	0.000000	0.000000	0.000000	
100.000000	0.000500	0.000869	1.000000	0.446062	(0.8826185101580135, 0.9661399548532731, 0.9872084273890143, 0.8505609353799973, 0.9978767992630854)	(0.9344262295081968, 0.9836065573770492, 1.0, 0.9093614718614718, 0.9986565870570108)	
101.000000	0.000500	0.000885	1.000000	0.000000	0.000000	0.000000	
102.000000	0.000500	0.000876	1.000000	0.000000	0.000000	0.000000	
103.000000	0.000500	0.000827	1.000000	0.000000	0.000000	0.000000	
104.000000	0.000500	0.000839	1.000000	0.000000	0.000000	0.000000	
105.000000	0.000500	0.000830	1.000000	0.442534	(0.8841234010534236, 0.9676448457486833, 0.9872084273890143, 0.8525693742282918, 0.9978942723675983)	(0.9344262295081968, 0.9836065573770492, 1.0, 0.9093614718614718, 0.9986565870570108)	
106.000000	0.000500	0.000894	1.000000	0.000000	0.000000	0.000000	
107.000000	0.000500	0.000836	1.000000	0.000000	0.000000	0.000000	
108.000000	0.000500	0.000833	1.000000	0.000000	0.000000	0.000000	
109.000000	0.000500	0.000794	1.000000	0.000000	0.000000	0.000000	
110.000000	0.000500	0.000799	1.000000	0.440504	(0.8841234010534236, 0.9683972911963883, 0.9872084273890143, 0.8521065594608996, 0.9979145820795554)	(0.9344262295081968, 0.9836065573770492, 1.0, 0.9093614718614718, 0.9986565870570108)	
111.000000	0.000500	0.000823	1.000000	0.000000	0.000000	0.000000	
112.000000	0.000500	0.000810	1.000000	0.000000	0.000000	0.000000	
113.000000	0.000500	0.000793	1.000000	0.000000	0.000000	0.000000	
114.000000	0.000500	0.000797	1.000000	0.000000	0.000000	0.000000	
115.000000	0.000500	0.000795	1.000000	0.438092	(0.8833709556057185, 0.9683972911963883, 0.9872084273890143, 0.851374969317058, 0.9979331185648319)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9986565870570108)	
116.000000	0.000500	0.000767	1.000000	0.000000	0.000000	0.000000	
117.000000	0.000500	0.000774	1.000000	0.000000	0.000000	0.000000	
118.000000	0.000500	0.000760	1.000000	0.000000	0.000000	0.000000	
119.000000	0.000500	0.000742	1.000000	0.000000	0.000000	0.000000	
120.000000	0.000500	0.000779	1.000000	0.435869	(0.8833709556057185, 0.9691497366440933, 0.9879608728367193, 0.851374969317058, 0.9979555457317099)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9986565870570108)	
121.000000	0.000500	0.000762	1.000000	0.000000	0.000000	0.000000	
122.000000	0.000500	0.000732	1.000000	0.000000	0.000000	0.000000	
123.000000	0.000500	0.000723	1.000000	0.000000	0.000000	0.000000	
124.000000	0.000500	0.000729	1.000000	0.000000	0.000000	0.000000	
125.000000	0.000500	0.000703	1.000000	0.433039	(0.8848758465011287, 0.9691497366440933, 0.9879608728367193, 0.8528666658501606, 0.9979706382732851)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9986565870570108)	
126.000000	0.000500	0.000723	1.000000	0.000000	0.000000	0.000000	
127.000000	0.000500	0.000713	1.000000	0.000000	0.000000	0.000000	
128.000000	0.000500	0.000718	1.000000	0.000000	0.000000	0.000000	
129.000000	0.000500	0.000677	1.000000	0.000000	0.000000	0.000000	
130.000000	0.000500	0.000703	1.000000	0.430395	(0.8856282919488337, 0.9691497366440933, 0.9879608728367193, 0.8539155640214237, 0.9979934929878709)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9986565870570108)	
131.000000	0.000500	0.000682	1.000000	0.000000	0.000000	0.000000	
132.000000	0.000500	0.000714	1.000000	0.000000	0.000000	0.000000	
133.000000	0.000500	0.000705	1.000000	0.000000	0.000000	0.000000	
134.000000	0.000500	0.000683	1.000000	0.000000	0.000000	0.000000	
135.000000	0.000500	0.000671	1.000000	0.428975	(0.8863807373965388, 0.9691497366440933, 0.9887133182844243, 0.8562165476480121, 0.9980024045602895)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9989214175654854)	
136.000000	0.000500	0.000652	1.000000	0.000000	0.000000	0.000000	
137.000000	0.000500	0.000692	1.000000	0.000000	0.000000	0.000000	
138.000000	0.000500	0.000671	1.000000	0.000000	0.000000	0.000000	
139.000000	0.000500	0.000642	1.000000	0.000000	0.000000	0.000000	
140.000000	0.000500	0.000656	1.000000	0.426443	(0.8878856282919488, 0.9691497366440933, 0.9887133182844243, 0.8576661778909486, 0.9980274169671394)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9989214175654854)	
141.000000	0.000500	0.000651	1.000000	0.000000	0.000000	0.000000	
142.000000	0.000500	0.000639	1.000000	0.000000	0.000000	0.000000	
143.000000	0.000500	0.000662	1.000000	0.000000	0.000000	0.000000	
144.000000	0.000500	0.000659	1.000000	0.000000	0.000000	0.000000	
145.000000	0.000500	0.000617	1.000000	0.423979	(0.8886380737396539, 0.9691497366440933, 0.9894657637321295, 0.8585171314840329, 0.9980418342766577)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9989214175654854)	
146.000000	0.000500	0.000627	1.000000	0.000000	0.000000	0.000000	
147.000000	0.000500	0.000621	1.000000	0.000000	0.000000	0.000000	
148.000000	0.000500	0.000737	1.000000	0.000000	0.000000	0.000000	
149.000000	0.000500	0.000607	1.000000	0.000000	0.000000	0.000000	
150.000000	0.000500	0.000617	1.000000	0.425322	(0.8878856282919488, 0.9691497366440933, 0.9879608728367193, 0.8579234951399113, 0.9980572668019474)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9989214175654854)	
151.000000	0.000500	0.000644	1.000000	0.000000	0.000000	0.000000	
152.000000	0.000500	0.000608	1.000000	0.000000	0.000000	0.000000	
153.000000	0.000500	0.000614	1.000000	0.000000	0.000000	0.000000	
154.000000	0.000500	0.000606	1.000000	0.000000	0.000000	0.000000	
155.000000	0.000500	0.000589	1.000000	0.422715	(0.8878856282919488, 0.9706546275395034, 0.9887133182844243, 0.8579234951399113, 0.9980653677293155)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
156.000000	0.000500	0.000586	1.000000	0.000000	0.000000	0.000000	
157.000000	0.000500	0.000598	1.000000	0.000000	0.000000	0.000000	
158.000000	0.000500	0.000585	1.000000	0.000000	0.000000	0.000000	
159.000000	0.000500	0.000593	1.000000	0.000000	0.000000	0.000000	
160.000000	0.000500	0.000588	1.000000	0.420650	(0.8886380737396539, 0.9706546275395034, 0.9894657637321295, 0.8589287828183629, 0.9980740520079991)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
161.000000	0.000500	0.000579	1.000000	0.000000	0.000000	0.000000	
162.000000	0.000500	0.000572	1.000000	0.000000	0.000000	0.000000	
163.000000	0.000500	0.000560	1.000000	0.000000	0.000000	0.000000	
164.000000	0.000500	0.000549	1.000000	0.000000	0.000000	0.000000	
165.000000	0.000500	0.000556	1.000000	0.417550	(0.8901429646350639, 0.9706546275395034, 0.9909706546275395, 0.8603070259165413, 0.9980905406770932)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
166.000000	0.000500	0.000557	1.000000	0.000000	0.000000	0.000000	
167.000000	0.000500	0.000566	1.000000	0.000000	0.000000	0.000000	
168.000000	0.000500	0.000562	1.000000	0.000000	0.000000	0.000000	
169.000000	0.000500	0.000550	1.000000	0.000000	0.000000	0.000000	
170.000000	0.000500	0.000550	1.000000	0.415436	(0.8901429646350639, 0.9721595184349134, 0.9909706546275395, 0.8603070259165413, 0.9981009235319529)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
171.000000	0.000500	0.000529	1.000000	0.000000	0.000000	0.000000	
172.000000	0.000500	0.000544	1.000000	0.000000	0.000000	0.000000	
173.000000	0.000500	0.000589	1.000000	0.000000	0.000000	0.000000	
174.000000	0.000500	0.000532	1.000000	0.000000	0.000000	0.000000	
175.000000	0.000500	0.000554	1.000000	0.415490	(0.8901429646350639, 0.9721595184349134, 0.9909706546275395, 0.8601423011879619, 0.998113887089758)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
176.000000	0.000500	0.000555	1.000000	0.000000	0.000000	0.000000	
177.000000	0.000500	0.000538	1.000000	0.000000	0.000000	0.000000	
178.000000	0.000500	0.000521	1.000000	0.000000	0.000000	0.000000	
179.000000	0.000500	0.000537	1.000000	0.000000	0.000000	0.000000	
180.000000	0.000500	0.000539	1.000000	0.413643	(0.890895410082769, 0.9721595184349134, 0.9909706546275395, 0.8610117697380939, 0.9981281268779923)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
181.000000	0.000500	0.000499	1.000000	0.000000	0.000000	0.000000	
182.000000	0.000500	0.000526	1.000000	0.000000	0.000000	0.000000	
183.000000	0.000500	0.000492	1.000000	0.000000	0.000000	0.000000	
184.000000	0.000500	0.000497	1.000000	0.000000	0.000000	0.000000	
185.000000	0.000500	0.000507	1.000000	0.410498	(0.890895410082769, 0.9721595184349134, 0.9909706546275395, 0.8610117697380939, 0.9981335803773745)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
186.000000	0.000500	0.000525	1.000000	0.000000	0.000000	0.000000	
187.000000	0.000500	0.000519	1.000000	0.000000	0.000000	0.000000	
188.000000	0.000500	0.000497	1.000000	0.000000	0.000000	0.000000	
189.000000	0.000500	0.000520	1.000000	0.000000	0.000000	0.000000	
190.000000	0.000500	0.000480	1.000000	0.408293	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8640663795335284, 0.9981535810853054)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
191.000000	0.000500	0.000501	1.000000	0.000000	0.000000	0.000000	
192.000000	0.000500	0.000479	1.000000	0.000000	0.000000	0.000000	
193.000000	0.000500	0.000492	1.000000	0.000000	0.000000	0.000000	
194.000000	0.000500	0.000475	1.000000	0.000000	0.000000	0.000000	
195.000000	0.000500	0.000488	1.000000	0.405183	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8640663795335284, 0.9981613443828765)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
196.000000	0.000500	0.000472	1.000000	0.000000	0.000000	0.000000	
197.000000	0.000500	0.000495	1.000000	0.000000	0.000000	0.000000	
198.000000	0.000500	0.000488	1.000000	0.000000	0.000000	0.000000	
199.000000	0.000500	0.000495	1.000000	0.000000	0.000000	0.000000	
200.000000	0.000500	0.000474	1.000000	0.404558	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8640663795335284, 0.998173430192604)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
201.000000	0.000500	0.000473	1.000000	0.000000	0.000000	0.000000	
202.000000	0.000500	0.000464	1.000000	0.000000	0.000000	0.000000	
203.000000	0.000500	0.000474	1.000000	0.000000	0.000000	0.000000	
204.000000	0.000500	0.000467	1.000000	0.000000	0.000000	0.000000	
205.000000	0.000500	0.000478	1.000000	0.403239	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8640663795335284, 0.9981842974488948)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
206.000000	0.000500	0.000467	1.000000	0.000000	0.000000	0.000000	
207.000000	0.000500	0.000454	1.000000	0.000000	0.000000	0.000000	
208.000000	0.000500	0.000450	1.000000	0.000000	0.000000	0.000000	
209.000000	0.000500	0.000438	1.000000	0.000000	0.000000	0.000000	
210.000000	0.000500	0.000469	1.000000	0.402625	(0.8924003009781791, 0.9721595184349134, 0.9909706546275395, 0.8634624048555009, 0.9981957090294307)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
211.000000	0.000500	0.000460	1.000000	0.000000	0.000000	0.000000	
212.000000	0.000500	0.000450	1.000000	0.000000	0.000000	0.000000	
213.000000	0.000500	0.000457	1.000000	0.000000	0.000000	0.000000	
214.000000	0.000500	0.000447	1.000000	0.000000	0.000000	0.000000	
215.000000	0.000500	0.000441	1.000000	0.400911	(0.8924003009781791, 0.9721595184349134, 0.9909706546275395, 0.8634624048555009, 0.9982044143596852)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
216.000000	0.000500	0.000433	1.000000	0.000000	0.000000	0.000000	
217.000000	0.000500	0.000426	1.000000	0.000000	0.000000	0.000000	
218.000000	0.000500	0.000429	1.000000	0.000000	0.000000	0.000000	
219.000000	0.000500	0.000424	1.000000	0.000000	0.000000	0.000000	
220.000000	0.000500	0.000424	1.000000	0.399262	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8640663795335284, 0.9982019902062967)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
221.000000	0.000500	0.000434	1.000000	0.000000	0.000000	0.000000	
222.000000	0.000500	0.000422	1.000000	0.000000	0.000000	0.000000	
223.000000	0.000500	0.000440	1.000000	0.000000	0.000000	0.000000	
224.000000	0.000500	0.000415	1.000000	0.000000	0.000000	0.000000	
225.000000	0.000500	0.000417	1.000000	0.398369	(0.8924003009781791, 0.9721595184349134, 0.9909706546275395, 0.8634624048555009, 0.9982146504132217)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
226.000000	0.000500	0.000419	1.000000	0.000000	0.000000	0.000000	
227.000000	0.000500	0.000407	1.000000	0.000000	0.000000	0.000000	
228.000000	0.000500	0.000414	1.000000	0.000000	0.000000	0.000000	
229.000000	0.000500	0.000410	1.000000	0.000000	0.000000	0.000000	
230.000000	0.000500	0.000431	1.000000	0.396707	(0.8931527464258842, 0.9721595184349134, 0.9909706546275395, 0.8643520027159216, 0.9982214524234025)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
231.000000	0.000500	0.000411	1.000000	0.000000	0.000000	0.000000	
232.000000	0.000500	0.000410	1.000000	0.000000	0.000000	0.000000	
233.000000	0.000500	0.000401	1.000000	0.000000	0.000000	0.000000	
234.000000	0.000500	0.000399	1.000000	0.000000	0.000000	0.000000	
235.000000	0.000500	0.000424	1.000000	0.395649	(0.8939051918735892, 0.9721595184349134, 0.9909706546275395, 0.8647879144775578, 0.9982283969931492)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
236.000000	0.000500	0.000414	1.000000	0.000000	0.000000	0.000000	
237.000000	0.000500	0.000398	1.000000	0.000000	0.000000	0.000000	
238.000000	0.000500	0.000390	1.000000	0.000000	0.000000	0.000000	
239.000000	0.000500	0.000393	1.000000	0.000000	0.000000	0.000000	
240.000000	0.000500	0.000416	1.000000	0.394984	(0.8939051918735892, 0.9721595184349134, 0.9909706546275395, 0.8647879144775578, 0.9982330121282652)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
241.000000	0.000500	0.000395	1.000000	0.000000	0.000000	0.000000	
242.000000	0.000500	0.000399	1.000000	0.000000	0.000000	0.000000	
243.000000	0.000500	0.000395	1.000000	0.000000	0.000000	0.000000	
244.000000	0.000500	0.000396	1.000000	0.000000	0.000000	0.000000	
245.000000	0.000500	0.000394	1.000000	0.393280	(0.8946576373212942, 0.9721595184349134, 0.9909706546275395, 0.865382978373763, 0.9982369876337611)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
246.000000	0.000500	0.000399	1.000000	0.000000	0.000000	0.000000	
247.000000	0.000500	0.000403	1.000000	0.000000	0.000000	0.000000	
248.000000	0.000500	0.000381	1.000000	0.000000	0.000000	0.000000	
249.000000	0.000500	0.000392	1.000000	0.000000	0.000000	0.000000	
250.000000	0.000500	0.000390	1.000000	0.392398	(0.8946576373212942, 0.9729119638826185, 0.9909706546275395, 0.865382978373763, 0.9982428334027067)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
251.000000	0.000500	0.000395	1.000000	0.000000	0.000000	0.000000	
252.000000	0.000500	0.000374	1.000000	0.000000	0.000000	0.000000	
253.000000	0.000500	0.000388	1.000000	0.000000	0.000000	0.000000	
254.000000	0.000500	0.000387	1.000000	0.000000	0.000000	0.000000	
255.000000	0.000500	0.000391	1.000000	0.390670	(0.8954100827689992, 0.9729119638826185, 0.9909706546275395, 0.8659853447726066, 0.9982476871841074)	(0.9180327868852459, 0.9836065573770492, 1.0, 0.8944805194805194, 0.9990161145351824)	
256.000000	0.000500	0.000387	1.000000	0.000000	0.000000	0.000000	
257.000000	0.000500	0.000380	1.000000	0.000000	0.000000	0.000000	
258.000000	0.000500	0.000371	1.000000	0.000000	0.000000	0.000000	
259.000000	0.000500	0.000373	1.000000	0.000000	0.000000	0.000000	
